dataset,repo,hash,message,is_bugfix,isBugfix_stemming,isBugfix_qwen3.5:122b,isBugfix_codestral:22b,isBugfix_mistral-small3.2:24b,isBugfix_codegemma:7b,isBugfix_gemma4:12b,isBugfix_qwen3-coder:30b,isBugfix_qwen3.6:35b
smartshark,ant-ivy,cc502dfc9d48fdd01b43869903bebeb7964286d9,FIX: ivy-retrieve failure when explicit absolute 'ivy.dep.file' path specified (IVY-396),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,7a90c7ada50de5e8bf7e6587fe5d0910d3511a98,Same problem as IVY-396.,true,false,true,true,true,true,true,true,true
smartshark,ant-ivy,129c19711e8f4f9603fcf28496f3ef3a95926415,BUG: ivy:install ant task does not fail on error (IVY-475) (thanks to Jeffrey Blatttman),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,4166ccbbb4a9a553b76148bf53380b450d444cbc,FIX: Credentials are shown in build log even if debug is not enabled (IVY-486) (thanks to Gilles Scokart),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,34f4d7a7d73cbbaaf3f0a9e79036a1a8179f27d8,FIX: Post-Resolve task shouldn't set the 'resolveid' (IVY-489),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,7ad46005f354f95c16000ccffd036604bf570106,FIX: Cache is storing ArtifactOrigin properties with no guarantee of unicity and types telescope during resolve. (IVY-430) (thanks to Stephane Bailliez),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,9d89a073b46ad7ebdfd88963d36b29e920aebcd9,"FIX: ivy:install ant task does not fail on error (IVY-475) use haltonfailure instead of haltonunresolved, and halt in case of any failure",true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,1da273ff79b1776ad461763ab125e7f26439e063,FIX: build fails without emma code coverage JARs present (IVY-478),false,true,true,true,true,true,true,true,true
smartshark,ant-ivy,1b5578ac663ce35ce962dcb5e6e53559a509aa97,FIX: Ant project reference lost from context on multiple ant calls in single thread (IVY-497) (thanks to Jaroslaw Wypychowski),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,a1514c5cd6342571464ad686d14474101c97960d,FIX on pop implementation (IVY-497) (thanks to Jaroslaw Wypychowski),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,f8a3e4edbe8eb96e428c7ba647f6b14555d9d68f,FIX: install ant task: requires default resolver in ivy settings (IVY-477),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,1a89989477047546285718922b74d1c821e7d153,FIX: packaging data not parsed in maven 2 pom (IVY-500) (thanks to Jeffrey Blatttman),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,992f1dc9b3a3b8516288278216e6bba643df6a14,FIX: Configure fails when having httpclient in classpath without commons-logging (IVY-502),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,2f039bd72de99f79ca8c70e40fae0a81e7c2645e,FIX: Bug on handling dependency artifacts when a module configuration is specified (IVY-507),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,b7f625aea3e7c19b4b66351be582dbab846022d7,FIX: ${revision} property not recognized in poms (IVY-512),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,a88affa5d367213c0c213655fa9d22ee287d5c3d,typo in IVY-512 title,true,false,false,true,false,true,false,true,false
smartshark,ant-ivy,f69b5cbe89479333315764e56d9d658b4882c2d4,FIX: Some circular dependencies not retrieved (IVY-400),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,72c729f18ec52dc616c3e8b6d43297f8aec11b8f,"IVY-493, IVY-509 : fix buildlist regression and add Circular dependency startegy",true,true,true,true,true,true,true,false,true
smartshark,ant-ivy,38326aa020ae46f5cfb542dcfb138c45ef0d0469,"FIX: The deprecated ""keep"" attribute on post resolve tasks causes an error (IVY-517)",true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,f4d8702f6077d745e90f4f213a236203c585c151,IVY-508 Fix broken link,false,true,true,true,true,true,true,true,true
smartshark,ant-ivy,ea4990ae7a919465f8906b851baa8fddbb35ecf0,FIX: Retrieve Ant task ignores resolveId attribute (IVY-522),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,ceac01c25519716f321855f041a8278d79423c20,Added Scott Goldstein as contributor (IVY-522),true,false,false,false,false,true,false,false,false
smartshark,ant-ivy,1bd1a547b6a960f2eff1c89b2b2f410005aae5ce,IVY-353 don't use symlink when symlink doesn't work (expl: with windows jvm with cygwin,false,false,true,true,true,true,true,true,true
smartshark,ant-ivy,16e09da969287a932519aefec46bef4be74f3f94,FIX: pom parser doesn't necessarily processes all important information (IVY-524),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,523be0566f25a8b12273c94deede09cf13c4967b,Ivy does not handle multiple version dependencies in maven2 poms correctly (IVY-494),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,38ecb80ecd565c3f95796e9b23ca3532a56e3e52,FIX: Ivy does not work on Turkish machines (IVY-65),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,b117dc95729429b3678f8bc1556b92322eecc836,Evicted modules report depends on the order of the dependencies (IVY-526),false,false,true,true,true,true,true,true,true
smartshark,ant-ivy,e92a6cc8276ab8f6b379c130d6cfb673daa496ea,Added documentation about the new resolveId attribute (IVY-487),false,false,false,false,false,false,false,false,false
smartshark,ant-ivy,39380eaaa009f1bbcef5bfc880e4cee31cd86021,FIX: Doc-Generation creates absolute links (IVY-534),false,true,true,true,true,true,true,true,true
smartshark,ant-ivy,a1e47595c8b70a6a4c6087b96068331262e3bad4,IVY-347 Allow relative path in ivy.xml files,false,false,true,true,false,true,false,true,true
smartshark,ant-ivy,152229433b57b9d97439dc4394df934f2790221f,FIX: pom.groupId is not recognized in maven 2 pom parser (IVY-550),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,2742727bf2a3a4bc10b20a54783f19f25fa81cca,- FIX: XmlModuleDescriptorWriter does not produce matcher attribute on include and exclude rules (IVY-556) - review module wide exclude syntax: use exclude tags in dependencies element (IVY-431),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,3d4c5026d5ee0d3d1c5a187ceafc29555437dcdf,FIX: Variables not replaced during deliver (IVY-520) (thanks to John Williams),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,a350b89248f18096a049073e7ebe9ff84e40b63e,Property 'resolveId' is not documented for 'post resolve' task (IVY-488),false,false,false,true,false,true,false,true,false
smartshark,ant-ivy,9279c08a424c5fc4401cb74effacfc70f541ee21,"- NEW: Add cleancache task (IVY-565) - FIX: Ant target ""clean"" on Ivy multi-project tutorial points to wrong cache directory. (IVY-548)",false,true,true,true,false,true,true,true,false
smartshark,ant-ivy,52bfe428286666844cd4f7ebb867fa21dd70004f,IMPROVEMENT: File buffer increased to 64KB (IVY-551),false,false,false,false,false,true,false,false,false
smartshark,ant-ivy,3dae56f75847b83067b592e538ac1643b29ca6ed,FIX: cachepath based on a resolve done in a previous build broken (IVY-583),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,9bf25f5b4c33634393fedc8f97d6ffd53480f548,FIX: NullPointerException whilst resolving transitive dependencies (IVY-590),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,e81026fb1adabf63ec49d0cc791409f92607bd28,FIX: Resolving dynamic version fails when using multiple patterns if only one pattern find a revision and others don't (IVY-602),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,58355c5579816593b2614a01267f9bb611c4b5bc,Fix typo in the unit test making it fail on some platform (IVY-604),false,true,true,true,true,true,true,true,true
smartshark,ant-ivy,6b79a9678736eb999c8dd694e5397cc941ad7797,FIX: Static revision replacement is not working when a dynamic revision is evicted by a transitive dependency (IVY-603) (with contribution from Matthias Kilian),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,c65f83394f69213c6f105c639a0c49c1216691fd,FIX: Ivy settings include -tag url attribute does not work correctly (IVY-601),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,8a4cc1031e46f5d3537fab3bcf5ec89663372539,FIX: java.lang.IllegalArgumentException: Invalid uri when working with version ranges (IVY-390),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,563e233cf21fe5fe47c77ed2b52052cfc32a8487,FIX: Ivy:retrieve fails through proxy server (IVY-529),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,432667055624868bcf5e50f562ed79350acadc8b,FIX: EmptyStackException when upgrading from 1.4 to 2.0 (IVY-610),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,b22245181c10ec3c01e8e2c8a3d86065d0b175d5,FIX: Ivy doesn't work with Ant 1.6.2 (IVY-614),false,true,true,true,true,true,true,true,true
smartshark,ant-ivy,a9e202f2df643f315dc985f73527cf813ae19573,clean code formatting and add NPE messages for IVY-618,true,false,false,false,false,true,true,false,false
smartshark,ant-ivy,06d8a192e859382a7a44e847d5d0d6f9d57fb29b,add test for IVY-618,true,false,false,false,false,true,false,false,false
smartshark,ant-ivy,5cf21cb13943796e1241f456f0503de2ebdae3ef,IVY-618 : fix NPE when the module is evicted and the dependency descriptor is null,true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,cc7dab6e43fa189dc2e62ed0425bde14fd5fc1c1,FIX: ${parent.version} property is not recognized in maven2 pom (IVY-620),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,2e053b28dc1c57c2d90a84253590d676e8d68fd3,Fixed problem with Ant 1.7.0 introduced by code-change for IVY-614.,false,true,true,true,true,true,true,true,true
smartshark,ant-ivy,1163a9a0481f34ad637b7879b9287feadb047f7a,"review and merge quick start and ivyrep tutorials, illustrating the use of maven 2 repository (IVY-591 and IVY-555)",false,false,false,false,false,true,false,false,false
smartshark,ant-ivy,d2a2deec90c5335b87376eebd68af9986cd3071e,Remove infinite loop in some case of circular dependencies (IVY-624),true,false,true,true,true,true,true,true,true
smartshark,ant-ivy,7a04633175bde511feb9f9a552f13272c9bf4cd3,use ant.apache.org reference instead of jayasoft (partial fix for IVY-414),false,true,false,true,false,true,true,false,false
smartshark,ant-ivy,556f3174c88d4b50c54d02d073c0107a7a76fc2b,"FIX: Retrieval not expanding ""[originalname]"". (IVY-631)",true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,41a824e349b48eed614b70fd66ee6c5a850c2352,FIX: Resolution failure when no ivy.xml file present (IVY-630),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,24f7524858704327230c6348fcd1ec99b8e59d3b,FIX: Bad IvyContext scope causing memory leak and bad handling of subproject builds (IVY-639),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,7930b8cf42e1aa1b5958268dc3383bd966e28b29,FIX: Bad IvyContext scope causing memory leak and bad handling of subproject builds (IVY-639) -> fix a bug in the way problems were handled: consolidating problems from the stack doesn't work since the stack may have been cleared before sumupProblems is called,true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,1f2a18c7c18f42be59d45ccb371a8c6030e030a1,Attempt to download a file with & in its name causes SAXParseException in Ivy (IVY-635),true,false,true,true,true,true,true,true,true
smartshark,ant-ivy,420261ccd18479fffcb19dbb6388f626b42007e6,fix unit test failures due to recent modification on IvyContext handling (IVY-639),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,687537331f847a0c46fc489aaebc03e4afdcc2ad,Attempt to download a file with & in its name causes SAXParseException in Ivy (IVY-635),true,false,true,true,true,true,true,true,true
smartshark,ant-ivy,b7478d6d6fbea1d4d7372829e8598ff5c018fdba,add test case for IVY-644 (commented out because I don't have yet a fix),true,true,false,false,false,false,false,false,false
smartshark,ant-ivy,56760b9a40bbd9376dd60c11065cb9a76795b8f2,fix listing test (related to new test for IVY-644),true,true,false,true,false,true,false,true,false
smartshark,ant-ivy,5d223336597733a002d6a7a0aa423ebbed320fe3,FIX: Ivy doesn't handle relocation in pom.xml (IVY-586).  I took the simple aproach consisting of considering the relocation as the unique dependency.,true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,6a970949e79488fb2b6b77ab892f144df5b62721,IVY-586 use correct conf mapping,true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,eee183a74f19d03169c6862b81c6fbfc3ad744ae,I forget the CHANGES.txt for IVY-586,true,false,false,true,true,true,false,true,true
smartshark,ant-ivy,283f77d29ab46c5ae47d312455641a0317c58f58,IVY-644 fix NPE in case of eviction by 2 modules on 2 different confs mixed with extends,true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,befe5e408a220c5003f6d87e8f720bfed12cc4ac,Handle also relocation for artefactId and version number (IVY-586),true,false,true,true,false,true,true,true,true
smartshark,ant-ivy,e537f40ecb1c07082fdf4b46b3287fefa4d76be7,document update attribute (IVY-571),false,false,false,false,false,false,false,false,false
smartshark,ant-ivy,9c2eee790198d5f57f5f64c621f56156a118ea0e,FIX: documentation needs to be changed to reflect haltonfailure for ivy:install (IVY-599),false,true,false,true,false,true,false,true,false
smartshark,ant-ivy,f5c047c5826a717bfd356c930e3eb10629f6eca3,FIX: m2 incompatibility - IVY does not recognize property section (IVY-637) FIX: m2 incompatibility - IVY does not recognize parent pom (IVY-636),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,2fd32cfc14b15b8d19fd97ddec47a17e39913169,FIX: same module appear twice in a circular dependency (IVY-514) (thanks to John Williams),false,true,true,true,true,true,true,true,true
smartshark,ant-ivy,001e2caa07a1dbfd92fbf86a26f30aaef23be5f5,"fix settings initialization issue, related to the changes made for IVY-639. Default settings were loaded when no there was no Ivy in context, which was actually happening pretty often in the ant tasks since the Ivy instance was only attached when calling an Ivy method. Now all IvyTasks push an IvyContext with the configured Ivy instance attached, and pop it at the end. I've also reviewed the default message logger use, now MessageLoggerEngine actually use it as currently defined (and not as defined at logger engine init) at the time it needs it. This allow easier configuration of the default logger with the Message.setDefaultLogger() method, which actually propagates to all logger engines on which a default logger has not been specificied.",true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,960675f49e7a6d8537d9b75d7d9f79f40aafb7bd,"(IVY-586) don't stop the resolution if the module is relocated to an other version of the same module.  The complete fix requires to handle relocation in the resolution algorithm.  This version will continue the resolution taking partially into account the relocation, and printing an error.  Note that conflict resolution doesn't take into account the relocation",true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,bf0ff091dcec46db63cf37bd20d6f1e5753f8c1f,TestHelper didn't work on JDK 1.4,false,false,true,true,true,true,true,true,true
smartshark,ant-ivy,27170b5ef294fc8c639249d74bb5b27776a445d6,FIX: Strict conflictmanager seems to not support dynamic revisions (IVY-474),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,6e9213054338791936d7211c1049d731f9980ba8,FIX: NPE in namespace transformation during the ivy:findrevision and ivy:resolve task execution (IVY-659) (thanks to Andrea Bernardo Ciddio),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,25987cad1d8be02b4b321ce06b23ffdf36cf2f5a,FIX: latest compatible conflict manager fails with circular dependencies and dynamic revision (IVY-663),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,7de83722fc38ed3456a6825ba721d38eba19f1aa,FIX: XMLModuleDescriptorWriter does not write extra attributes (IVY-471) (thanks to Mikkel Bjerg),true,true,true,true,true,true,true,true,true
smartshark,ant-ivy,702cb06790f593e854dde32d55e3c9adf2f02c0a,"FIX: XmlModuleDescriptorWriter doesn't write the deprecated attribute of the ""ivy-module/configurations/conf"" element (IVY-664)",false,true,true,true,true,true,true,true,true
